Index,CountryCode,Country,CityCode,CityName,Note,Latitude,Longitude,pop1950,pop1960,pop1970,pop1980,pop1990,pop2000,pop2010,pop2015,pop2020,pop2030,pop2035
832,156,China,20698,Tongliao,38,43.6125,122.26528,0.041441,0.063881,0.09846,0.151775,0.242746,0.404618,0.535406,0.613434,0.70228,0.849561,0.887586
833,356,India,21285,Jammu,,32.727805,74.856879,0.081624,0.10641,0.159193,0.233483,0.371091,0.593371,0.654207,0.677903,0.702085,0.834431,0.928438
834,356,India,21190,Bhavnagar,,21.76667,72.15,0.135281,0.173609,0.221853,0.302261,0.397946,0.50935,0.599571,0.648622,0.700367,0.854848,0.951302
835,643,Russian Federation,22374,Tolyatti,,53.5303,49.3461,0.0273,0.084969,0.260002,0.518662,0.63532,0.689067,0.718988,0.71275,0.700252,0.688923,0.690233
836,586,Pakistan,22056,Sargodha,,32.083333,72.666667,0.074435,0.125508,0.185111,0.283029,0.3723,0.476539,0.57905,0.638309,0.700095,0.873881,0.989107
837,156,China,20676,"Suining, Sichuan",38,30.523613,105.563901,0.030664,0.044877,0.065671,0.096109,0.140641,0.413036,0.545216,0.617773,0.699679,0.840621,0.878211
838,36,Australia,20093,Gold Coast-Tweed Head,21,-28.00029,153.43088,0.029034,0.0495,0.084377,0.143851,0.247026,0.41012,0.566112,0.633243,0.699226,0.799461,0.843927
839,528,Netherlands,205146,s-Gravenhage (The Hague),79,52.0767,4.2986,0.726106,0.73985,0.707586,0.622624,0.604269,0.611093,0.636704,0.666559,0.697564,0.743533,0.754541
840,156,China,20699,Tongling,38,30.936306,117.810916,0.073776,0.102875,0.143439,0.200015,0.27888,0.388877,0.521119,0.602849,0.696639,0.847781,0.885756
841,156,China,20719,Wuzhou,39,23.483239,111.274132,0.104647,0.126757,0.153531,0.18597,0.225251,0.392307,0.525408,0.605282,0.69663,0.845582,0.883446
842,356,India,21312,Kottayam,,9.58333,76.51667,0.052331,0.064669,0.074674,0.065117,0.156347,0.17245,0.340443,0.48943,0.696061,1.01293,1.128357
843,156,China,20775,"Yulin, Shaanxi",38,38.28384,109.731486,0.003189,0.007499,0.017634,0.041476,0.097529,0.229388,0.528324,0.642753,0.695614,0.808005,0.843973
844,156,China,20754,Yanji,39,42.9075,129.50778,0.066522,0.090156,0.122177,0.165585,0.219846,0.35704,0.499901,0.590009,0.695165,0.856535,0.894966
845,356,India,206046,Kayamkulam,,9.166577,76.504332,0.041928,0.080188,0.108618,0.089303,0.143866,0.243832,0.413198,0.537907,0.694892,0.95104,1.059041
846,862,Venezuela (Bolivarian Republic of),23228,Maturin,,9.75,-63.17667,0.024311,0.051734,0.091171,0.145999,0.211226,0.32757,0.469486,0.571276,0.694716,0.843744,0.885571
847,566,Nigeria,206383,Lokoja,,7.80236,6.743,0.012065,0.016506,0.027,0.043,0.0692,0.149,0.322,0.473384,0.69205,1.141365,1.354024
848,156,China,20608,Longyan,38,25.10722,117.0225,0.030962,0.058512,0.110557,0.208931,0.394769,0.507938,0.593526,0.640519,0.691987,0.806694,0.842621
849,204,Benin,20888,Cotonou,,6.36536,2.41833,0.020174,0.07308,0.163372,0.337106,0.503649,0.642413,0.67544,0.681686,0.691949,0.891187,1.055409
850,840,USA,22927,Bakersfield,,35.357276,-119.031661,0.111528,0.142531,0.177178,0.223949,0.304643,0.39889,0.527662,0.606898,0.690619,0.791823,0.826292
851,356,India,21348,Nanded Waghala,,19.161775,77.313728,0.062593,0.079906,0.122415,0.186047,0.299574,0.421361,0.541525,0.612167,0.689771,0.865127,0.962891
852,682,Saudi Arabia,22434,Taif,,21.27028,40.41583,0.03,0.066364,0.146774,0.257285,0.381046,0.481574,0.581905,0.639898,0.688693,0.774711,0.820832
853,76,Brazil,20300,Uberlândia,,-18.91861,-48.27722,0.034866,0.069891,0.10946,0.227334,0.341713,0.486638,0.585259,0.636262,0.686896,0.753141,0.774256
854,608,Philippines,895000028,Bacoor,,14.412993,120.973679,0.015869,0.027847,0.048815,0.091324,0.161959,0.30842,0.5226,0.599215,0.686398,0.860677,0.953276
855,826,UK,22840,Bristol,,51.4552,-2.5966,0.54853,0.588657,0.577889,0.528194,0.524407,0.548828,0.612093,0.64821,0.68621,0.747362,0.771319
856,894,Zambia,23274,Kitwe,,-12.8166667,28.2,0.045887,0.098968,0.205378,0.28319,0.337402,0.362945,0.49666,0.58321,0.685908,1.005243,1.220761
857,191,Croatia,20865,Zagreb,50,45.81444,15.97798,0.312744,0.429707,0.562234,0.647501,0.702668,0.692836,0.68843,0.686652,0.684878,0.688396,0.695788
858,32,Argentina,20076,Salta,,-24.7859,-65.41166,0.077248,0.11691,0.174467,0.257628,0.356884,0.461791,0.564977,0.622449,0.684751,0.775274,0.807108
859,380,Italy,21576,Padova,66,45.41519,11.88181,0.417172,0.440719,0.503554,0.545699,0.557351,0.57753,0.62761,0.656473,0.683604,0.711464,0.7208
860,840,USA,23426,Concord,,37.97798,-122.03107,0.176129,0.240412,0.326945,0.384547,0.470261,0.554117,0.617637,0.652082,0.682892,0.742527,0.774615
861,418,Lao People's Democratic Republic,21772,Vientiane,,17.96667,102.6,0.03008,0.075908,0.157406,0.211026,0.282803,0.44212,0.605994,0.642079,0.682542,0.861379,0.972371
862,156,China,205677,Dazhou,38,31.21592,107.50092,0.009572,0.019377,0.039219,0.079397,0.160701,0.325327,0.474368,0.569571,0.682342,0.849712,0.887891
863,156,China,23578,Anqiu,38,36.43417,119.1925,0.003134,0.007583,0.018339,0.044367,0.107306,0.185432,0.356237,0.494694,0.682299,0.929618,0.971888
864,360,Indonesia,21444,Balikpapan,,-1.26753,116.82887,0.061068,0.087424,0.130602,0.273423,0.308234,0.409897,0.559426,0.617613,0.682065,0.825371,0.890668
865,484,Mexico,21827,Celaya,,20.51667,-100.81667,0.034553,0.058969,0.081863,0.142805,0.408312,0.500059,0.602668,0.640481,0.680971,0.773622,0.815585
866,410,Republic of Korea,21730,Cheonan,100,36.813188,127.140955,0.021851,0.038356,0.067318,0.118167,0.207394,0.411282,0.570907,0.625236,0.679802,0.728351,0.737336
867,380,Italy,21565,Genova (Genoa),66,44.40632,8.93386,0.78494,0.87136,0.920718,0.885935,0.804529,0.732423,0.70367,0.692425,0.679613,0.681089,0.689876
868,356,India,21419,Tirupati,,13.65,79.41667,0.024833,0.035016,0.068343,0.11947,0.183673,0.294107,0.449166,0.554098,0.679456,0.89948,1.001435
869,180,Democratic Republic of the Congo,205455,Bunia,,1.566666667,30.25,0.006223,0.013389,0.0288,0.048417,0.089432,0.175943,0.346302,0.485937,0.679418,1.122728,1.367593
870,156,China,20779,Yuyao,38,30.042582,121.15306,0.00684,0.015435,0.034821,0.078575,0.177268,0.400011,0.526139,0.597789,0.678841,0.816968,0.853508
871,156,China,20749,Yan'an,38,36.596722,109.483756,0.010208,0.019185,0.036049,0.067751,0.127308,0.239262,0.404623,0.525241,0.678619,0.886836,0.926939
872,76,Brazil,20235,Jundiaí,,-23.188254,-46.891347,0.039014,0.082498,0.159249,0.272647,0.36607,0.467658,0.565453,0.62165,0.678521,0.749183,0.770218
873,250,France,20981,Nantes,,47.21725,-1.55336,0.27629,0.342722,0.421108,0.462131,0.497755,0.550407,0.5993,0.637595,0.677766,0.736652,0.759069
874,56,Belgium,20148,Liège,,50.63373,5.56749,0.602056,0.621789,0.619322,0.632293,0.630758,0.638735,0.657738,0.667452,0.677589,0.700035,0.710487
875,156,China,23607,Dongtai,38,32.85231,120.30947,0.003139,0.007851,0.01963,0.049091,0.122738,0.345827,0.484287,0.573107,0.676996,0.835523,0.87302
876,616,Poland,22145,Lódz,,51.759433,19.459957,0.608144,0.704348,0.75934,0.824987,0.835672,0.798928,0.734732,0.704967,0.67683,0.624515,0.616835
877,356,India,21235,Durgapur,,23.520444,87.311923,0.007673,0.037523,0.183429,0.30332,0.41709,0.488601,0.574704,0.62363,0.675384,0.82592,0.919119
878,156,China,20777,Yuncheng,38,35.02306,110.99278,0.021595,0.035719,0.059072,0.097705,0.161584,0.267263,0.425835,0.537187,0.675082,0.866742,0.905845
879,156,China,23601,Dengzhou,38,32.68222,112.08194,0.003108,0.006342,0.012938,0.026399,0.053856,0.238141,0.408069,0.525462,0.673626,0.875934,0.915518
880,356,India,21255,Gulbarga,,17.333333,76.833333,0.075333,0.095602,0.141261,0.2152,0.303963,0.421078,0.534787,0.600859,0.673027,0.840937,0.935946
881,24,Angola,20050,Huambo,4,-12.77611,15.73917,0.015306,0.037069,0.060567,0.152811,0.326355,0.457066,0.552957,0.60821,0.671413,0.933847,1.11575
882,840,USA,23150,"Springfield, Massachusett, Connecticut",,42.10148,-72.5898,0.358971,0.451279,0.514095,0.506475,0.533729,0.57475,0.622539,0.647906,0.669157,0.721166,0.752293
883,887,Yemen,23238,Al-Hudaydah,,14.79781,42.95452,0.064193,0.073216,0.083505,0.116771,0.21476,0.355866,0.488843,0.572952,0.668899,0.926873,1.080403
884,682,Saudi Arabia,22415,Buraydah,,26.32599,43.97497,0.02,0.041629,0.062001,0.10516,0.212382,0.326468,0.470502,0.56784,0.668775,0.796858,0.844575
885,156,China,23613,Ezhou,38,30.400061,114.884582,0.003111,0.008704,0.024347,0.06812,0.190542,0.533122,0.605767,0.635689,0.668405,0.765839,0.799867
886,840,USA,22960,Colorado Springs,,38.863443,-104.791914,0.052817,0.102017,0.206312,0.278549,0.355444,0.468242,0.56196,0.615642,0.66827,0.743455,0.775684
887,360,Indonesia,21469,Pontianak,,-0.03333,109.33333,0.097288,0.142738,0.207748,0.301038,0.393836,0.473381,0.556454,0.609469,0.66791,0.80428,0.867884
888,706,Somalia,22476,Merca,,1.71594,44.77166,0.030738,0.047651,0.068298,0.093854,0.149446,0.246912,0.407888,0.524271,0.66637,1.016673,1.235183
889,32,Argentina,20067,Mar Del Plata,,-38.00228,-57.55754,0.132415,0.208981,0.299597,0.410692,0.510119,0.538785,0.605216,0.635058,0.665707,0.730858,0.760734
890,566,Nigeria,21978,Akure,,7.25256,5.19312,0.033754,0.058986,0.094788,0.146057,0.225028,0.325195,0.465,0.556056,0.665524,0.966018,1.145167
891,356,India,21316,Kurnool,,15.826681,78.035199,0.059087,0.097422,0.133645,0.201173,0.270163,0.338006,0.473326,0.56247,0.665186,0.860459,0.957864
892,24,Angola,895000004,Malanje,8,-9.54,16.341,0.009176,0.018353,0.030869,0.056864,0.105235,0.194785,0.360478,0.49041,0.66515,1.055109,1.261582
893,214,Dominican Republic,20897,Santiago,,19.460205,-70.699686,0.089093,0.13489,0.246113,0.266993,0.351167,0.491812,0.588862,0.626453,0.664575,0.754193,0.794709
894,410,Republic of Korea,21738,Jeonju,100,35.82194,127.14889,0.082676,0.182105,0.255018,0.363029,0.510984,0.612165,0.647912,0.657599,0.663145,0.677168,0.685332
895,156,China,20778,Yuxi,38,24.3567,102.539544,0.003331,0.00777,0.018117,0.042254,0.098525,0.229786,0.393306,0.511817,0.662863,0.867575,0.906815
896,682,Saudi Arabia,22433,Tabuk,,28.38333,36.58333,0.012016,0.025587,0.054475,0.116,0.246961,0.381942,0.515031,0.588469,0.657277,0.75709,0.80227
897,156,China,20785,Zhangjiagang,38,31.865,120.53889,0.003112,0.006496,0.01356,0.028309,0.059091,0.250308,0.41271,0.521341,0.656036,0.843001,0.881037
898,760,Syrian Arab Republic,22614,Lattakia,116,35.51484,35.77684,0.046884,0.079092,0.145848,0.220578,0.310944,0.447638,0.658071,0.609282,0.655714,0.928423,1.061603
899,368,Iraq,21527,Amara,,31.834419,47.152446,0.044622,0.056957,0.083249,0.141677,0.226942,0.304071,0.445745,0.541034,0.655663,0.901341,1.03498
900,156,China,23819,Taicang,38,31.454873,121.117171,0.003294,0.007042,0.015052,0.03218,0.068783,0.271588,0.42903,0.530728,0.654441,0.830132,0.867523
901,380,Italy,205160,Busto Arsizio,66,45.61128,8.84914,0.333332,0.402204,0.489261,0.532822,0.544162,0.562595,0.606226,0.631146,0.654258,0.678955,0.687852
902,608,Philippines,22100,General Santos City,,6.11278,125.17167,0.032269,0.053938,0.090146,0.15068,0.2518,0.413662,0.539794,0.593489,0.652723,0.797457,0.883122
903,446,"China, Macao SAR",21791,Macao,43,22.20056,113.54611,0.190373,0.159892,0.238887,0.234592,0.343119,0.427979,0.536969,0.600942,0.651875,0.745908,0.783877
904,643,Russian Federation,22258,Izhevsk,,56.84976,53.20448,0.210503,0.300498,0.427682,0.560523,0.632842,0.632237,0.62789,0.641741,0.651338,0.654241,0.655564
905,156,China,20796,Zhoukou,38,33.617368,114.646126,0.082701,0.092417,0.103272,0.115405,0.12896,0.314194,0.456481,0.545309,0.65006,0.806963,0.843206
906,887,Yemen,23745,Ibb,,13.96667,44.18333,0.002906,0.006446,0.014293,0.031701,0.071345,0.154261,0.317997,0.456597,0.648889,1.019409,1.189122
907,156,China,23771,Zhoushan,38,29.988548,122.213475,0.01063,0.022474,0.047503,0.100429,0.212278,0.448787,0.538858,0.590469,0.647419,0.761899,0.795874
908,156,China,20630,Neijiang,39,29.58354,105.06216,0.185041,0.202884,0.231104,0.270054,0.369361,0.525504,0.584514,0.613831,0.645874,0.740354,0.773252
909,792,Turkey,22676,Denizli,,37.77417,29.0875,0.021514,0.043978,0.081582,0.133573,0.201428,0.272927,0.47095,0.564789,0.644782,0.75519,0.793381
910,356,India,21284,Jamnagar,,22.46667,70.06667,0.101828,0.154817,0.221662,0.310374,0.376988,0.543143,0.59791,0.621071,0.644738,0.767423,0.853889
911,156,China,23698,Qinzhou,38,21.96808,108.62136,0.003138,0.007772,0.019245,0.047667,0.118033,0.354065,0.484443,0.558991,0.644359,0.782914,0.817976
912,356,India,21288,Jhansi,,25.43333,78.58333,0.125598,0.166506,0.195864,0.270519,0.35113,0.452586,0.541338,0.590481,0.642709,0.788489,0.877481
913,792,Turkey,22721,Samsun,,41.283333,36.333333,0.078379,0.096345,0.132389,0.196895,0.299838,0.361198,0.479833,0.549921,0.642592,0.763892,0.802592
914,408,Dem. People's Republic of Korea,21713,Chongjin,,41.79556,129.77583,0.158,0.182627,0.302964,0.509,0.547951,0.596543,0.618842,0.630303,0.642447,0.688582,0.715968
915,288,Ghana,21110,Tamale,,9.40078,-0.8393,0.020374,0.041283,0.084626,0.119634,0.158943,0.205442,0.366268,0.489222,0.641911,0.911879,1.039814
916,616,Poland,22164,Wroclaw,,51.1,17.03333,0.293124,0.423156,0.518792,0.602448,0.632827,0.640426,0.632652,0.635737,0.641401,0.641584,0.642173
917,634,Qatar,22179,Ad-Dawhah (Doha),99,25.274724,51.524472,0.017854,0.031288,0.077911,0.152684,0.234519,0.297755,0.523732,0.589814,0.64138,0.715592,0.754259
918,566,Nigeria,22021,Sokoto,,13.06092,5.23902,0.043108,0.067551,0.108,0.169,0.264,0.354,0.476,0.551973,0.641249,0.91325,1.082496
919,156,China,23705,Renqiu,38,38.69889,116.09361,0.003129,0.0073,0.017028,0.039728,0.09267,0.274902,0.424941,0.522392,0.640271,0.809025,0.845446
920,643,Russian Federation,22232,Barnaul,,53.36056,83.76361,0.229926,0.320135,0.443352,0.541802,0.59704,0.602299,0.612079,0.62818,0.639783,0.644054,0.645364
921,156,China,20609,Loudi,38,27.73444,111.99444,0.005847,0.012265,0.025723,0.053956,0.113155,0.273794,0.418986,0.518322,0.639167,0.810778,0.847297
922,156,China,20530,Hegang,41,47.344338,130.293701,0.416668,0.442744,0.470444,0.499885,0.53116,0.564402,0.599713,0.618192,0.638855,0.723938,0.756056
923,643,Russian Federation,22256,Irkutsk,,52.29778,104.29639,0.311044,0.376183,0.455573,0.560592,0.62163,0.591766,0.588088,0.614868,0.638843,0.651346,0.652718
924,818,Egypt,22827,As-Suways,,29.968133,32.547497,0.125252,0.201479,0.234151,0.234184,0.357097,0.445703,0.533946,0.584427,0.638229,0.770882,0.861088
925,716,Zimbabwe,22510,Bulawayo,,-20.15,28.58333,0.091635,0.133322,0.260341,0.385982,0.570046,0.66456,0.658235,0.6468,0.638188,0.753306,0.874479
926,156,China,23582,Bijie,38,27.306953,105.28368,0.003133,0.007512,0.018009,0.043184,0.113079,0.265687,0.415246,0.515477,0.637795,0.810774,0.847303
927,376,Israel,21545,Be'er Sheva,,31.25181,34.7913,0.028143,0.098629,0.200284,0.278996,0.360904,0.468726,0.553578,0.597018,0.637539,0.723197,0.773988
928,604,Peru,22069,Chiclayo,,-6.77361,-79.84167,0.05358,0.090751,0.166735,0.267242,0.373291,0.463277,0.547335,0.59252,0.637255,0.722017,0.763519
929,380,Italy,21599,Venezia,66,45.43565,12.339589,0.515006,0.555704,0.606266,0.630965,0.617213,0.602387,0.618364,0.628861,0.637245,0.651776,0.660262
930,156,China,23575,Ankang,38,32.691183,109.029694,0.011485,0.020676,0.037215,0.066995,0.120585,0.217078,0.372867,0.488299,0.636293,0.836064,0.873899
931,840,USA,23453,Mission Viejo,,33.60002,-117.672,0.157017,0.200746,0.256636,0.32811,0.41946,0.53422,0.585004,0.612183,0.635623,0.687349,0.71703
932,356,India,21238,Erode,,11.3428,77.72741,0.056148,0.113487,0.174002,0.254158,0.332093,0.415578,0.51454,0.572383,0.634977,0.788524,0.87758
933,48,Bahrain,20109,Al-Manamah (Manama),23,26.21536,50.5832,0.040283,0.064888,0.088061,0.112862,0.125875,0.141707,0.292172,0.440935,0.634508,0.817889,0.869902
934,180,Democratic Republic of the Congo,205453,Goma,,-1.679166667,29.22277778,0.005123,0.015781,0.0486,0.068082,0.110505,0.197914,0.354604,0.474731,0.634197,1.017965,1.239774
935,356,India,21205,Bokaro Steel City,,23.664492,86.147831,0.005334,0.02265,0.096137,0.248944,0.388125,0.490509,0.559625,0.595853,0.633551,0.765725,0.852074
936,484,Mexico,21860,Pachuca de Soto,,20.11697,-98.73329,0.058697,0.064681,0.084835,0.111119,0.27906,0.37933,0.513118,0.570405,0.633453,0.739911,0.780169
937,643,Russian Federation,22268,Khabarovsk,,48.48272,135.08379,0.255059,0.335981,0.441223,0.537981,0.598355,0.585567,0.577629,0.606621,0.633151,0.647422,0.648797
938,276,Germany,204397,Stuttgart,,48.78232,9.17702,0.497656,0.623996,0.632662,0.583025,0.575312,0.583159,0.608107,0.622425,0.632692,0.641641,0.647427
939,156,China,20640,Puyang,38,35.77051,115.043769,0.041412,0.057283,0.07923,0.109594,0.151582,0.294811,0.434376,0.524738,0.632347,0.790419,0.825952
940,276,Germany,204312,Duesseldorf,,51.22172,6.77616,0.50122,0.682239,0.662885,0.59374,0.574905,0.569109,0.587861,0.609649,0.631942,0.64893,0.654829
941,156,China,23747,Longhai,38,24.446231,117.809024,0.003124,0.007068,0.015987,0.036171,0.081819,0.267771,0.417085,0.513881,0.631203,0.798667,0.834629
942,484,Mexico,21839,Durango,,24.03333,-104.66667,0.05967,0.097582,0.153882,0.258499,0.350499,0.429482,0.519569,0.572782,0.630982,0.733242,0.773115
943,428,Latvia,21778,Riga,,56.946,24.10589,0.490423,0.597367,0.727594,0.839774,0.90482,0.761714,0.664645,0.645815,0.630692,0.601972,0.588489
944,826,UK,206480,Belfast,,54.594668,-5.929812,0.445879,0.418032,0.416612,0.449166,0.487417,0.571418,0.595781,0.612187,0.630632,0.67497,0.696537
945,156,China,20711,Wuhai,38,39.66472,106.81222,0.036179,0.061905,0.105909,0.18122,0.310037,0.394509,0.498751,0.560732,0.630295,0.753616,0.787294
946,788,Tunisia,22644,Safaqis,119,34.748471,10.756162,0.078297,0.148535,0.23794,0.304118,0.389559,0.496599,0.575788,0.60209,0.630175,0.704373,0.740808
947,380,Italy,21600,Verona,66,45.43419,10.99779,0.35316,0.399002,0.462169,0.497166,0.509912,0.536806,0.581574,0.606463,0.629658,0.654081,0.662656
948,840,USA,22907,Albany,,42.66,-73.78,0.416129,0.456195,0.486612,0.490481,0.510293,0.559816,0.595889,0.614791,0.629609,0.674892,0.703999
949,156,China,23814,Tongxiang,38,30.629604,120.55359,0.00582,0.011353,0.02214,0.043184,0.084217,0.241024,0.394094,0.499067,0.629527,0.810186,0.846749
950,360,Indonesia,21455,Jambi,,-1.6,103.61667,0.062651,0.105494,0.152022,0.227243,0.335551,0.417596,0.533278,0.577607,0.626192,0.748863,0.808052
951,156,China,23643,Haimen,38,31.895193,121.168399,0.003118,0.00679,0.014783,0.032192,0.070088,0.308862,0.448689,0.530478,0.626067,0.772218,0.80687
952,156,China,23651,Hezhou,38,24.41518,111.554009,0.012755,0.022575,0.039948,0.070703,0.125115,0.221436,0.373283,0.484263,0.625304,0.816853,0.85379
953,156,China,20654,Sanya,38,18.267573,109.503412,0.003134,0.007573,0.018292,0.044198,0.106764,0.299299,0.44802,0.530177,0.62529,0.770927,0.80552
954,643,Russian Federation,22360,Ulyanovsk,,54.32824,48.38657,0.136118,0.221033,0.356016,0.484034,0.621461,0.632958,0.615521,0.622149,0.624896,0.623516,0.624752
955,356,India,21387,Raurkela,,22.224891,84.86175,0.045526,0.086517,0.164386,0.309357,0.393269,0.478624,0.547477,0.584273,0.622636,0.753614,0.838604
956,380,Italy,21552,Bari,66,41.11773,16.85118,0.438474,0.48374,0.542139,0.597134,0.610589,0.605284,0.613616,0.619013,0.622377,0.633397,0.641626
957,380,Italy,205188,Seregno,66,45.65238,9.20034,0.260184,0.324037,0.409458,0.452687,0.474786,0.500667,0.556278,0.588633,0.619871,0.649768,0.658321
958,356,India,21307,Kolhapur,,16.69563,74.23167,0.133365,0.18881,0.261109,0.345029,0.413694,0.499237,0.557902,0.588142,0.619358,0.743983,0.827852
959,804,Ukraine,22771,Kryvyi Rih,,47.91083,33.392491,0.286088,0.408206,0.576685,0.658483,0.705537,0.673462,0.668042,0.643499,0.618706,0.572538,0.551299
960,368,Iraq,21538,Nasiriyah,,31.033333,46.266667,0.027386,0.045324,0.082961,0.16271,0.283185,0.364503,0.468437,0.537544,0.616994,0.819293,0.940581
961,156,China,20774,"Yulin, Guangxi",38,22.633869,110.153301,0.025705,0.039261,0.059959,0.09158,0.139861,0.4687,0.545795,0.578255,0.613668,0.707288,0.73874
962,356,India,21155,Ajmer,,26.45,74.63333,0.192884,0.228763,0.261676,0.366851,0.400836,0.484133,0.546845,0.579629,0.613617,0.739569,0.822956
963,608,Philippines,22085,Bacolod,,10.650723,122.945983,0.103994,0.121302,0.188318,0.263853,0.365318,0.430339,0.513342,0.561028,0.613437,0.746677,0.826869
964,756,Switzerland,22602,Genève,,46.20222,6.14569,0.19385,0.235663,0.317055,0.334786,0.421528,0.469089,0.537223,0.575247,0.613373,0.671639,0.69808
965,144,Sri Lanka,20414,Colombo,114,6.93194,79.84778,0.400022,0.484952,0.554267,0.585715,0.6141,0.643911,0.574323,0.581107,0.612535,0.695243,0.760747
966,643,Russian Federation,22396,Yaroslavl,,57.62987,39.87368,0.338099,0.420184,0.520795,0.602036,0.630281,0.616327,0.592252,0.604022,0.612365,0.614653,0.615893
967,458,Malaysia,206412,Kuching,,1.55,110.33333,0.074191,0.119605,0.192794,0.229481,0.27259,0.421983,0.510139,0.560821,0.611566,0.718025,0.766281
968,784,United Arab Emirates,22634,Al-Ain,,24.19167,55.76056,0.0015,0.00438,0.016123,0.095923,0.169173,0.253146,0.376929,0.496205,0.610887,0.715618,0.761299
969,752,Sweden,22590,Göteborg,,57.703161,11.966273,0.3522,0.398354,0.500469,0.466781,0.465442,0.494342,0.545763,0.570454,0.610521,0.671053,0.69312
970,364,Iran (Islamic Republic of),21525,Zahedan,,29.4963,60.8629,0.010389,0.023588,0.056885,0.152555,0.33987,0.469425,0.56249,0.580837,0.609873,0.676375,0.704372
971,643,Russian Federation,22387,Vladivostok,,43.10562,131.87353,0.209836,0.307228,0.44694,0.561524,0.629298,0.59857,0.592026,0.603035,0.609754,0.611003,0.61223
972,608,Philippines,895000034,San Jose del Monte,,14.820568,121.102294,0.039212,0.057689,0.084762,0.111546,0.15906,0.318209,0.461334,0.573539,0.607692,0.724975,0.802744
973,356,India,21427,Ujjain,,23.18333,75.76667,0.125832,0.143161,0.202906,0.276542,0.356629,0.426232,0.509142,0.556561,0.607055,0.745742,0.829915
974,826,UK,22839,Brighton-Worthing-Littlehampton,,50.82838,-0.13947,0.434948,0.477786,0.476531,0.434475,0.437102,0.509964,0.555821,0.580593,0.606909,0.65568,0.676667
975,364,Iran (Islamic Republic of),21488,Bandar Abbas,,27.1865,56.2808,0.011567,0.02261,0.048609,0.119454,0.236608,0.30895,0.420103,0.502208,0.606633,0.735706,0.766552
976,682,Saudi Arabia,22422,Jubayl,,27.01122,49.65826,0.005305,0.011531,0.025056,0.054458,0.118336,0.189471,0.341359,0.461129,0.605743,0.773851,0.820519
977,4,Afghanistan,20001,Herat,,34.34817,62.19967,0.082468,0.089166,0.101576,0.143859,0.183465,0.233991,0.358691,0.466703,0.605575,0.897041,1.057573
978,156,China,20525,Hanzhong,38,33.07278,107.03028,0.023611,0.037634,0.059975,0.095592,0.152342,0.389191,0.491299,0.545282,0.605327,0.718019,0.750072
979,156,China,23760,Miluo,38,28.806933,113.072064,0.003097,0.005873,0.011136,0.02112,0.040047,0.109044,0.30995,0.437053,0.604159,0.824339,0.861829
980,368,Iraq,21532,Hillah,,32.4825,44.431389,0.040712,0.069343,0.134467,0.200721,0.272263,0.308213,0.399173,0.559834,0.604149,0.771282,0.885262
981,76,Brazil,20208,Feira De Santana,,-12.26667,-38.96667,0.026559,0.060755,0.125422,0.224781,0.33387,0.430865,0.509907,0.556018,0.602128,0.661504,0.680058
982,156,China,20452,Anshun,39,26.24441,105.932401,0.007036,0.016011,0.036424,0.08288,0.188547,0.302904,0.4277,0.507099,0.600121,0.741514,0.774797
983,356,India,21204,Bilaspur,,22.078278,82.14574,0.038988,0.082237,0.126804,0.182664,0.226506,0.326964,0.444881,0.517647,0.599812,0.76585,0.852482
984,643,Russian Federation,22294,Makhachkala,,42.97638,47.50236,0.084543,0.126569,0.188817,0.259071,0.33233,0.438338,0.567915,0.58785,0.599792,0.604494,0.605727
985,624,Guinea-Bissau,22171,Bissau,,11.86357,-15.59767,0.018336,0.025569,0.055279,0.115407,0.184803,0.27637,0.408575,0.496669,0.599714,0.82665,0.955533
986,156,China,23681,Jinzhong,38,37.688161,112.734878,0.075921,0.095676,0.120565,0.151937,0.191461,0.319341,0.439352,0.513628,0.599611,0.734459,0.767387
987,356,India,21363,Patiala,,30.32667,76.40028,0.095696,0.123199,0.148949,0.201993,0.250233,0.318671,0.436826,0.512742,0.599186,0.769203,0.856241
988,840,USA,23002,Grand Rapids,,42.956393,-85.664883,0.228293,0.295559,0.353236,0.376165,0.438642,0.539827,0.570727,0.586836,0.599003,0.640736,0.668362
989,156,China,20758,"Yichun, Heilongjiang",39,47.724475,128.83367,0.335925,0.440751,0.578245,0.758687,0.854659,0.815306,0.697759,0.644278,0.598465,0.633533,0.661383
990,566,Nigeria,21980,Bauchi,83,10.31344,9.84327,0.023608,0.033592,0.056539,0.10357,0.189694,0.284208,0.412,0.496066,0.597679,0.871225,1.032821
991,484,Mexico,205567,Tlaxcala,76,19.31389,-98.24167,0.029227,0.052714,0.095059,0.171449,0.306497,0.411427,0.500314,0.546348,0.596362,0.688964,0.726405
992,643,Russian Federation,22375,Tomsk,,56.49417,84.97417,0.195699,0.259241,0.342754,0.431403,0.496544,0.489326,0.523295,0.56072,0.595642,0.61595,0.617298
993,807,TFYR Macedonia,22802,Skopje,,42,21.43333,0.120209,0.190662,0.302368,0.400133,0.445099,0.460744,0.521192,0.559726,0.595275,0.643694,0.663556
994,156,China,20675,Siping,38,43.16333,124.36861,0.116869,0.149952,0.192386,0.246845,0.316698,0.429658,0.506379,0.548396,0.594482,0.694534,0.725475
995,104,Myanmar,205588,Nay Pyi Taw,,19.745,96.12972,0.011719,0.018576,0.029442,0.046669,0.073965,0.117243,0.233532,0.375928,0.593596,0.896426,0.988982
